index,source,target
11300,リカンテZXコイル,Ceinturon Rikante ZX
11301,リカンテＺコート,Manteau Rikante Z
11302,リカンテZFコート,Manteau Rikante F
11303,リカンテZYコート,Manteau Rikante ZY
11304,リカンテZXコート,Manteau Rikante ZX
11305,チャトレＧフォールド,Tassettes Chatore G
11306,チャトレGFフォールド,Tassettes Chatore GF
11307,チャトレGXフォールド,Tassettes Chatore GX
11308,チャトレＧコート,Manteau Chatore G
11309,チャトレGFコート,Manteau Chatore GF
11310,チャトレGXコート,Manteau Chatore GX
11311,ドゥンルGXフォールド,Tassettes Donru GX
11312,ドゥンルGXコート,Manteau Donru GX
11313,ペンレＤコイル,Ceinturon Penre D
11314,ロッカＤコイル,Ceinturon Rokka D
11315,ﾖﾙﾊ九号S型Ｄコイル,Ceinturon YoRHa
11316,ﾖﾙﾊ二号B型Ｄコイル,Ceinturon YoRHa D
11317,トリートＣウエスト,
11318,クラフトＣコイル,
11319,シエロＣコイル,Ceinturon Cielo C
11320,アイルーＣコイル,Ceinturon Felyne C
11321,赤原礼装・腰：弓Ｄ赤,Taille Akahara D Arc rouge
11322,赤原礼装・腰：弓Ｄ青,Taille Akahara D Arc bleue
11323,赤原礼装・腰：弓Ｄ黒,Taille Akahara D Arc noire
11324,赤原礼装・腰：弓Ｄ白,Taille Akahara D Arc blanche
11325,騎士王の腰当：剣Ｄ青,
11326,騎士王の腰当：剣Ｄ赤,
11327,騎士王の腰当：剣Ｄ黒,
11328,騎士王の腰当：剣Ｄ白,
11329,英雄王の腰当：剣Ｄ金,
11330,英雄王の腰当：剣Ｄ黒,
11331,英雄王の腰当：剣Ｄ白,
11332,英雄王の腰当：剣Ｄ赤,
11333,ゴルゴンＤコイル・黒,Ceinturon Gorgone D noir
11334,ゴルゴンＤコイル・青,Ceinturon Gorgone D bleu
11335,ゴルゴンＤコイル・白,Ceinturon Gorgone D blanc
11336,ゴルゴンＤコイル・赤,Ceinturon Gorgone D rouge
11337,アーベンＤコイル,Ceinturon Arben D
11338,アウラＤコイル,
11339,ガガチュＤコイル,Ceinturon Gagachu D
11340,クロフィＤコイル,Ceinturon Kurofi D
11341,ケラヴノＤコイル,Ceinturon Keravuno D
11342,エスピナZDナーベル,
11343,エスピナZDガイツ,
11344,ヒプノZDフォールド,Tassettes Hypnoc D
11345,ヒプノZDコート,Manteau Hypnoc D
11346,フルフルZDフォールド,Tassettes Khezu D
11347,フルフルZDコート,Manteau Khezu D
11348,ザザミZDフォールド,Tassettes Hermitaur D
11349,ザザミZDコート,Manteau Hermitaur D
11350,レウスZDコイル,Ceinturon Rathalos D
11351,レウスZDコート,Manteau Rathalos D
11352,ブランゴZDコイル,Ceinturon Blango D
11353,ブランゴZDコート,Manteau Blango D
11354,ヴァシムZDコイル,Ceinturon Vashimu D
11355,ヴァシムZDコート,Manteau Vashimu D
11356,レックスZDコイル,Ceinturon Tigrex D
11357,レックスZDコート,Manteau Tigrex D
11358,ヒュジZDコイル,Ceinturon Hyujikiki D
11359,ヒュジZDコート,Manteau Hyujikiki D
11360,ギアZDコイル,
11361,ギアZDコート,
11362,ムルタＤコイル,Ceinturon Muruta D
11363,ミドＺコイル,Ceinturon Midogaron Z
11364,ミドZFコイル,Ceinturon Midogaron F
11365,ミドZYコイル,Ceinturon Midogaron ZY
11366,ミドZXコイル,Ceinturon Midogaron ZX
11367,ミドＺコート,Manteau Midogaron Z
11368,ミドZFコート,Manteau Midogaron F
11369,ミドZYコート,Manteau Midogaron ZY
11370,ミドZXコート,Manteau Midogaron ZX
11371,祖龍GXスパイン,
11372,祖龍GXスケイル,
11373,エルゼＧコイル,Ceinturon Elzelion G
11374,エルゼGFコイル,Ceinturon Elzelion GF
11375,エルゼGXコイル,Ceinturon Elzelion GX
11376,エルゼＧコート,Manteau Elzelion G
11377,エルゼGFコート,Manteau Elzelion GF
11378,エルゼGXコート,Manteau Elzelion GX
11379,ザッカコイル,Ceinturon Zakka
11380,ザッカＦコイル,Ceinturon Zakka F
11381,ザッカFZコイル,Ceinturon Zakka FZ
11382,ザッカHSコイル,Ceinturon Zakka HS
11383,ザッカGSコイル,Ceinturon Zakka GS
11384,ザッカGPコイル,Ceinturon Zakka GP
11385,ザッカZPコイル,Ceinturon Zakka ZP
11386,ザッカコート,Manteau Zakka
11387,ザッカＦコート,Manteau Zakka F
11388,ザッカFZコート,Manteau Zakka FZ
11389,ザッカHSコート,Manteau Zakka HS
11390,ザッカGSコート,Manteau Zakka GS
11391,ザッカGPコート,Manteau Zakka GP
11392,ザッカZPコート,Manteau Zakka ZP
11393,蒼ノ剣雄コイル,
11394,蒼ノ剣雄Ｆコイル,
11395,蒼ノ剣雄FZコイル,
11396,蒼ノ剣雄HSコイル,
11397,蒼ノ剣雄GSコイル,
11398,蒼ノ剣雄GPコイル,
11399,蒼ノ剣雄ZPコイル,
11400,紅ノ双星コイル,
11401,紅ノ双星Ｆコイル,
11402,紅ノ双星FZコイル,
11403,紅ノ双星HSコイル,
11404,紅ノ双星GSコイル,
11405,紅ノ双星GPコイル,
11406,紅ノ双星ZPコイル,
11407,黒ノ天剣コイル,
11408,黒ノ天剣Ｆコイル,
11409,黒ノ天剣FZコイル,
11410,黒ノ天剣HSコイル,
11411,黒ノ天剣GSコイル,
11412,黒ノ天剣GPコイル,
11413,黒ノ天剣ZPコイル,
11414,茜ノ春刀コイル,
11415,茜ノ春刀Ｆコイル,
11416,茜ノ春刀FZコイル,
11417,茜ノ春刀HSコイル,
11418,茜ノ春刀GSコイル,
11419,茜ノ春刀GPコイル,
11420,茜ノ春刀ZPコイル,
11421,菊ノ乱鎚コイル,
11422,菊ノ乱鎚Ｆコイル,
11423,菊ノ乱鎚FZコイル,
11424,菊ノ乱鎚HSコイル,
11425,菊ノ乱鎚GSコイル,
11426,菊ノ乱鎚GPコイル,
11427,菊ノ乱鎚ZPコイル,
11428,桜ノ歌笛コイル,
11429,桜ノ歌笛Ｆコイル,
11430,桜ノ歌笛FZコイル,
11431,桜ノ歌笛HSコイル,
11432,桜ノ歌笛GSコイル,
11433,桜ノ歌笛GPコイル,
11434,桜ノ歌笛ZPコイル,
11435,空ノ砕槍コイル,
11436,空ノ砕槍Ｆコイル,
11437,空ノ砕槍FZコイル,
11438,空ノ砕槍HSコイル,
11439,空ノ砕槍GSコイル,
11440,空ノ砕槍GPコイル,
11441,空ノ砕槍ZPコイル,
11442,宵ノ告槍コイル,
11443,宵ノ告槍Ｆコイル,
11444,宵ノ告槍FZコイル,
11445,宵ノ告槍HSコイル,
11446,宵ノ告槍GSコイル,
11447,宵ノ告槍GPコイル,
11448,宵ノ告槍ZPコイル,
11449,白ノ穿光コイル,
11450,白ノ穿光Ｆコイル,
11451,白ノ穿光FZコイル,
11452,白ノ穿光HSコイル,
11453,白ノ穿光GSコイル,
11454,白ノ穿光GPコイル,
11455,白ノ穿光ZPコイル,
11456,藤ノ彩斧コイル,Ceinturon Colour
11457,藤ノ彩斧Ｆコイル,Ceinturon Colour F
11458,藤ノ彩斧FZコイル,Ceinturon Colour FZ
11459,藤ノ彩斧HSコイル,Ceinturon Colour HS
11460,藤ノ彩斧GSコイル,Ceinturon Colour GS
11461,藤ノ彩斧GPコイル,Ceinturon Colour GP
11462,藤ノ彩斧ZPコイル,Ceinturon Colour ZP
11463,陽ノ砲銃コート,
11464,陽ノ砲銃Ｆコート,
11465,陽ノ砲銃FZコート,
11466,陽ノ砲銃HSコート,
11467,陽ノ砲銃GSコート,
11468,陽ノ砲銃GPコート,
11469,陽ノ砲銃ZPコート,
11470,地ノ崩砲コート,
11471,地ノ崩砲Ｆコート,
11472,地ノ崩砲FZコート,
11473,地ノ崩砲HSコート,
11474,地ノ崩砲GSコート,
11475,地ノ崩砲GPコート,
11476,地ノ崩砲ZPコート,
11477,夜ノ弓聖コート,
11478,夜ノ弓聖Ｆコート,
11479,夜ノ弓聖FZコート,
11480,夜ノ弓聖HSコート,
11481,夜ノ弓聖GSコート,
11482,夜ノ弓聖GPコート,
11483,夜ノ弓聖ZPコート,
11484,ランタナコイル,Ceinturon Rantana
11485,ランタナＦコイル,Ceinturon Rantana F
11486,ランタナFZコイル,Ceinturon Rantana FZ
11487,ランタナHSコイル,Ceinturon Rantana HS
11488,ランタナGSコイル,Ceinturon Rantana GS
11489,ランタナGPコイル,Ceinturon Rantana GP
11490,ランタナZPコイル,Ceinturon Rantana ZP
11491,ランタナコート,Manteau Rantana
11492,ランタナＦコート,Manteau Rantana F
11493,ランタナFZコート,Manteau Rantana FZ
11494,ランタナHSコート,Manteau Rantana HS
11495,ランタナGSコート,Manteau Rantana GS
11496,ランタナGPコート,Manteau Rantana GP
11497,ランタナZPコート,Manteau Rantana ZP
11498,エリスコイル,Ceinturon Eris
11499,エリスＦコイル,Ceinturon Eris F
11500,エリスFZコイル,Ceinturon Eris FZ
11501,エリスHSコイル,Ceinturon Eris HS
11502,エリスGSコイル,Ceinturon Eris GS
11503,エリスGPコイル,Ceinturon Eris GP
11504,エリスZPコイル,Ceinturon Eris ZP
11505,エリスコート,Manteau Eris
11506,エリスＦコート,Manteau Eris F
11507,エリスFZコート,Manteau Eris FZ
11508,エリスHSコート,Manteau Eris HS
11509,エリスGSコート,Manteau Eris GS
11510,エリスGPコート,Manteau Eris GP
11511,エリスZPコート,Manteau Eris ZP
11512,マギサZPコイル・赤,Ceinturon Magisa ZP rouge
11513,マギサZPコイル・黒,Ceinturon Magisa ZP noir
11514,マギサZPコイル・緑,Ceinturon Magisa ZP vert
11515,マギサZPコイル・白,Ceinturon Magisa ZP blanc
11516,ウィザーZPコート・赤,Manteau Wither ZP rouge
11517,ウィザーZPコート・黒,Manteau Wither ZP noir
11518,ウィザーZPコート・緑,Manteau Wither ZP vert
11519,ウィザーZPコート・白,Manteau Wither ZP blanc
11520,和花ノ腰帯ZP,
11521,和花ノ色帯ZP,
11522,シャランZPベルト・青,Ceinture Sharan ZP bleue
11523,シャランZPベルト・緑,Ceinture Sharan ZP verte
11524,シャランZPベルト・紫,Ceinture Sharan ZP violette
11525,シャランZPベルト・白,Ceinture Sharan ZP blanche
11526,シャランZPポーチ・青,
11527,シャランZPポーチ・緑,
11528,シャランZPポーチ・紫,
11529,シャランZPポーチ・白,
11530,アルミュＧコイル,Ceinturon Arumyu G
11531,アルミュGFコイル,Ceinturon Arumyu GF
11532,アルミュGXコイル,Ceinturon Arumyu GX
11533,アルミュＧコート,Manteau Arumyu G
11534,アルミュGFコート,Manteau Arumyu GF
11535,アルミュGXコート,Manteau Arumyu GX
11536,コリニィＺベルト,Ceinture Korinyi Z
11537,コリニィZFベルト,Ceinture Korinyi F
11538,コリニィZYベルト,Ceinture Korinyi ZY
11539,コリニィZXベルト,Ceinture Korinyi ZX
11540,コリニィＺコート,Manteau Korinyi Z
11541,コリニィZFコート,Manteau Korinyi F
11542,コリニィZYコート,Manteau Korinyi ZY
11543,コリニィZXコート,Manteau Korinyi ZX
11544,煉華ノ帯Ｚ,
11545,煉華ノ帯ZF,
11546,煉華ノ帯ZY,
11547,煉華ノ帯ZX,
11548,煉華ノ腰巻Ｚ,
11549,煉華ノ腰巻ZF,
11550,煉華ノ腰巻ZY,
11551,煉華ノ腰巻ZX,
11552,ダミー,
11553,ダミー,
11554,ダミー,
11555,ダミー,
11556,ダミー,
11557,ダミー,
11558,ダミー,
11559,ダミー,
11560,ミドZDコイル,Ceinturon Midogaron D
11561,ミドZDコート,Manteau Midogaron D
11562,祖龍Ｄスパイン,
11563,祖龍Ｄスケイル,
11564,エルゼＤコイル,Ceinturon Elzelion D
11565,エルゼＤコート,Manteau Elzelion D
11566,ザッカＤコイル,Ceinturon Zakka D
11567,十ノ軌跡Ｃコイル,
11568,十ノ至道Ｃコート,
11569,ランタナＤコイル,Ceinturon Rantana D
11570,エリスＤコイル,Ceinturon Eris D
11571,マギサＤコイル・赤,Ceinturon Magisa D rouge
11572,マギサＤコイル・黒,Ceinturon Magisa D noir
11573,マギサＤコイル・緑,Ceinturon Magisa D vert
11574,マギサＤコイル・白,Ceinturon Magisa D blanc
11575,マギサＤコイル・青,Ceinturon Magisa D bleu
11576,和花ノ腰帯Ｄ,
11577,シャランＤベルト・青,Ceinture Sharan D bleue
11578,シャランＤベルト・緑,Ceinture Sharan D verte
11579,シャランＤベルト・紫,Ceinture Sharan D violette
11580,シャランＤベルト・白,Ceinture Sharan D blanche
11581,シャランＤベルト・赤,Ceinture Sharan D rouge
11582,シャランＤベルト・紅,Ceinture Sharan D cramoisie
11583,シャランＤベルト・橙,Ceinture Sharan D orange
11584,キャリッジＤコイル,Ceinturon Carrosse D
11585,マーブルＤコイル,Ceinturon Marbre D
11586,シャンディＤコイル,
11587,バンケットＤコイル,
11588,コリニィＤベルト,Ceinture Korinyi D
11589,煉華ノ帯Ｄ,
11590,ククボＤコイル,Ceinturon Kukubo D
11591,カカブＤコイル,Ceinturon Kakabu D
11592,アルルＤコイル,Ceinturon Aruru D
11593,あかねこ服Ｄテイル,
11594,ライオスＤフォールド,Tassettes Rios D
11595,ボニトＤフォールド,
11596,メイリダＤフォールド,Tassettes Meirida D
11597,ミニオムＤフォールド,Tassettes Miniomu D
11598,ハリメノＤフォールド,Tassettes Harimeno D
11599,デリヴＤフォールド,
11600,アサークＤフォールド,Tassettes Asaku D
11601,デゾルトＤフォールド,Tassettes Desordre D
11602,ハラガンＤフォールド,Tassettes Haragan D
11603,アブヤドＤフォールド,Tassettes Abuyado D
11604,ルコＺコイル,Ceinturon Ruko Z
11605,ルコZFコイル,Ceinturon Ruko F
11606,ルコZYコイル,Ceinturon Ruko ZY
11607,ルコZXコイル,Ceinturon Ruko ZX
11608,ルコＺコート,Manteau Ruko Z
11609,ルコZFコート,Manteau Ruko F
11610,ルコZYコート,Manteau Ruko ZY
11611,ルコZXコート,Manteau Ruko ZX
11612,ガノＺコイル,Ceinturon Plesioth Z
11613,ガノZFコイル,Ceinturon Plesioth F
11614,ガノZYコイル,Ceinturon Plesioth ZY
11615,ガノZXコイル,Ceinturon Plesioth ZX
11616,ガノＺコート,Manteau Plesioth Z
11617,ガノZFコート,Manteau Plesioth F
11618,ガノZYコート,Manteau Plesioth ZY
11619,ガノZXコート,Manteau Plesioth ZX
11620,シャルフコイル,Ceinturon Sharufu
11621,シャルフＦコイル,Ceinturon Sharufu F
11622,シャルフFZコイル,Ceinturon Sharufu FZ
11623,シャルフHSコイル,Ceinturon Sharufu HS
11624,シャルフGSコイル,Ceinturon Sharufu GS
11625,シャルフGPコイル,Ceinturon Sharufu GP
11626,シャルフZPコイル,Ceinturon Sharufu ZP
11627,シャルフコート,Manteau Sharufu
11628,シャルフＦコート,Manteau Sharufu F
11629,シャルフFZコート,Manteau Sharufu FZ
11630,シャルフHSコート,Manteau Sharufu HS
11631,シャルフGSコート,Manteau Sharufu GS
11632,シャルフGPコート,Manteau Sharufu GP
11633,シャルフZPコート,Manteau Sharufu ZP
11634,カマラコイル,Ceinturon Kamara
11635,カマラＦコイル,Ceinturon Kamara F
11636,カマラFZコイル,Ceinturon Kamara FZ
11637,カマラHSコイル,Ceinturon Kamara HS
11638,カマラGSコイル,Ceinturon Kamara GS
11639,カマラGPコイル,Ceinturon Kamara GP
11640,カマラZPコイル,Ceinturon Kamara ZP
11641,カマラコート,Manteau Kamara
11642,カマラＦコート,Manteau Kamara F
11643,カマラFZコート,Manteau Kamara FZ
11644,カマラHSコート,Manteau Kamara HS
11645,カマラGSコート,Manteau Kamara GS
11646,カマラGPコート,Manteau Kamara GP
11647,カマラZPコート,Manteau Kamara ZP
11648,ルーチェコイル,Ceinturon Ruche
11649,ルーチェＦコイル,Ceinturon Ruche F
11650,ルーチェFZコイル,Ceinturon Ruche FZ
11651,ルーチェHSコイル,Ceinturon Ruche HS
11652,ルーチェGSコイル,Ceinturon Ruche GS
11653,ルーチェGPコイル,Ceinturon Ruche GP
11654,ルーチェZPコイル,Ceinturon Ruche ZP
11655,ルーチェコート,Manteau Ruche
11656,ルーチェＦコート,Manteau Ruche F
11657,ルーチェFZコート,Manteau Ruche FZ
11658,ルーチェHSコート,Manteau Ruche HS
11659,ルーチェGSコート,Manteau Ruche GS
11660,ルーチェGPコート,Manteau Ruche GP
11661,ルーチェZPコート,Manteau Ruche ZP
11662,レイジHSコイル,Ceinturon Rage HS
11663,レイジGSコイル,Ceinturon Rage GS
11664,レイジGPコイル,Ceinturon Rage GP
11665,レイジZPコイル,Ceinturon Rage ZP
11666,レイジHSコート,Manteau Rage HS
11667,レイジGSコート,Manteau Rage GS
11668,レイジGPコート,Manteau Rage GP
11669,レイジZPコート,Manteau Rage ZP
11670,ランページHSコイル,Ceinturon Déchaînement HS
11671,ランページGSコイル,Ceinturon Déchaînement GS
11672,ランページGPコイル,Ceinturon Déchaînement GP
11673,ランページZPコイル,Ceinturon Déchaînement ZP
11674,ランページHSコート,Manteau Déchaînement HS
11675,ランページGSコート,Manteau Déchaînement GS
11676,ランページGPコート,Manteau Déchaînement GP
11677,ランページZPコート,Manteau Déchaînement ZP
11678,ブレイズHSコイル,Ceinturon Brasier HS
11679,ブレイズGSコイル,Ceinturon Brasier GS
11680,ブレイズGPコイル,Ceinturon Brasier GP
11681,ブレイズZPコイル,Ceinturon Brasier ZP
11682,ブレイズHSコート,Manteau Brasier HS
11683,ブレイズGSコート,Manteau Brasier GS
11684,ブレイズGPコート,Manteau Brasier GP
11685,ブレイズZPコート,Manteau Brasier ZP
11686,プーギーFZヒップ,
11687,プーギーHSヒップ,
11688,プーギーGSヒップ,
11689,プーギーGPヒップ,
11690,プーギーZPヒップ,
11691,プーギーFZナプキン,
11692,プーギーHSナプキン,
11693,プーギーGSナプキン,
11694,プーギーGPナプキン,
11695,プーギーZPナプキン,
11696,マンドラFZコイル,Ceinturon Mandora FZ
11697,マンドラHSコイル,Ceinturon Mandora HS
11698,マンドラGSコイル,Ceinturon Mandora GS
11699,マンドラGPコイル,Ceinturon Mandora GP
11700,マンドラZPコイル,Ceinturon Mandora ZP
11701,マンドラFZコート,Manteau Mandora FZ
11702,マンドラHSコート,Manteau Mandora HS
11703,マンドラGSコート,Manteau Mandora GS
11704,マンドラGPコート,Manteau Mandora GP
11705,マンドラZPコート,Manteau Mandora ZP
11706,アオノコFZコイル,Ceinturon Aonoko FZ
11707,アオノコHSコイル,Ceinturon Aonoko HS
11708,アオノコGSコイル,Ceinturon Aonoko GS
11709,アオノコGPコイル,Ceinturon Aonoko GP
11710,アオノコZPコイル,Ceinturon Aonoko ZP
11711,アオノコFZコート,Manteau Aonoko FZ
11712,アオノコHSコート,Manteau Aonoko HS
11713,アオノコGSコート,Manteau Aonoko GS
11714,アオノコGPコート,Manteau Aonoko GP
11715,アオノコZPコート,Manteau Aonoko ZP
11716,ガウスZPコイル,Ceinturon Gauss ZP
11717,ガウスZPコート,Manteau Gauss ZP
11718,ウェーバZPコイル,Ceinturon Weber ZP
11719,ウェーバZPコート,Manteau Weber ZP
11720,ギルバートZPコイル,Ceinturon Gilbert ZP
11721,ギルバートZPコート,Manteau Gilbert ZP
11722,ズィベイZPナーベル,
11723,ズィベイZPガイツ,
11724,リエブレＧコイル,Ceinturon Liebre G
11725,リエブレGFコイル,Ceinturon Liebre GF
11726,リエブレGXコイル,Ceinturon Liebre GX
11727,リエブレＧコート,Manteau Liebre G
11728,リエブレGFコート,Manteau Liebre GF
11729,リエブレGXコート,Manteau Liebre GX
11730,メレンテＺコイル,Ceinturon Merente Z
11731,メレンテZFコイル,Ceinturon Merente F
11732,メレンテZYコイル,Ceinturon Merente ZY
11733,メレンテZXコイル,Ceinturon Merente ZX
11734,メレンテＺコート,Manteau Merente Z
11735,メレンテZFコート,Manteau Merente F
11736,メレンテZYコート,Manteau Merente ZY
11737,メレンテZXコート,Manteau Merente ZX
11738,ルコZDコイル,Ceinturon Ruko D
11739,ルコZDコート,Manteau Ruko D
11740,ガノZDコイル,Ceinturon Plesioth D
11741,ガノZDコート,Manteau Plesioth D
11742,シャルフＤコイル,Ceinturon Sharufu D
11743,カマラＤコイル,Ceinturon Kamara D
11744,リエブレＤコイル,Ceinturon Liebre D
11745,コリニィＣベルト,Ceinture Korinyi C
11746,ルーチェＤコイル,Ceinturon Ruche D
11747,レイジＤコイル,Ceinturon Rage D
11748,ランページＤコイル,Ceinturon Déchaînement D
11749,ブレイズＤコイル,Ceinturon Brasier D
11750,プーギーＤヒップ,
11751,マンドラＤコイル,Ceinturon Mandora D
11752,アオノコＤコイル,Ceinturon Aonoko D
11753,ガウスＤコイル,Ceinturon Gauss D
11754,ウェーバＤコイル,Ceinturon Weber D
11755,ギルバートＤコイル,Ceinturon Gilbert D
11756,ズィベイＤナーベル,
11757,チアリムＤコイル,Ceinturon Chiarim D
11758,ギルドバードＣコイル,Ceinturon Guilde C
11759,スカラーＣスカート,
11760,ロワーガＣアンカ,
11761,ファルメルＣアンカ,
11762,ユクモノオビＣ・天,
11763,白蘭Ｄコイル,
11764,紅霞Ｄコイル,
11765,鬼穿ノ虎布Ｄ,
11766,タングスＤコイル,Ceinturon Tangusu D
11767,ディスＤフォールド,Tassettes Disu D
11768,ディスＤコート,Manteau Disu D
11769,リルスＤフォールド,Tassettes Lils D
11770,リルスＤコート,Manteau Lils D
11771,ドラゴンSCウイング,
11772,ドラゴンSCテイル,
11773,ドラゴンGDウイング,
11774,ドラゴンGDテイル,
11775,バルカンＤウイング,
11776,バルカンＤテイル,
11777,バルカンGDウイング,
11778,バルカンGDテイル,
11779,ガーネットＤコイル,Ceinturon Grenat D
11780,アメジストＤコイル,Ceinturon Améthyste D
11781,コーラルＤコイル,Ceinturon Corail D
11782,クォーツＤコイル,
11783,エメラルドＤコイル,
11784,パールＤコイル,
11785,ルビーＤコイル,
11786,サファイアＤコイル,Ceinturon Saphir D
11787,トパーズＤコート,Manteau Topaze D
11788,トルマリンＤコート,
11789,ラピスＤコート,Manteau Lapis D
11790,ヒスイＤコイル,Ceinturon Hisui D
11791,オニキスＤコイル,
11792,モスヒップＤ,
11793,ガブラスーツベルトＤ,
11794,バトルコートPD青,
11795,バトルコートPD黄,
11796,バトルコートPD紫,
11797,レイアコイルPD青,
11798,レイアコイルPD赤,
11799,レイアコイルPD黒,
11800,フルフルコイルPD青,
11801,フルフルコイルPD緑,
11802,フルフルコイルPD黒,
11803,エスピナコイルPD赤,
11804,エスピナコイルPD青,
11805,エスピナコイルPD黄,
11806,エスピナコートPD赤,
11807,エスピナコートPD青,
11808,エスピナコートPD黄,
11809,ガーディコイルPD白,
11810,ガーディコイルPD黒,
11811,ガーディコイルPD紫,
11812,ヒーラーフリルPD青,
11813,ヒーラーフリルPD白,
11814,ヒーラーフリルPD黄,
11815,ショウロウ【越腰】Ｄ,
11816,ミタマ【越腰】Ｄ,
11817,焔嶽Ｄ【腰当て】,
11818,緋嶽Ｄ【腰当て】,
11819,ルディアＤコイル,Ceinturon Ledia D
11820,白蛇ノ帯Ｄ,
11821,黒虎ノ帯Ｄ,
11822,崩霧Ｄ【帯】,
11823,納言ノ帯Ｄ,
11824,蒼空ノ帯Ｄ,
11825,夕焼ノ帯Ｄ,
11826,紅昇Ｄ【帯】,
11827,絶影ノ帯Ｄ,
11828,フロガダＤコイル,Ceinturon Furogada D
11829,ラースＤフォールド,Tassettes Lars D
11830,ドゥンルＤフォールド,Tassettes Donru D
11831,イナガミZDコイル,Ceinturon Inagami D
11832,ベリオＣフォールド,Tassettes Barioth C
11833,ベリオＣコート,Manteau Barioth C
11834,ブラキＣフォールド,Tassettes Brachy C
11835,ブラキＣコート,Manteau Brachy C
11836,ガンキンＣフォールド,Tassettes Uragaan C
11837,ガンキンＣコート,Manteau Uragaan C
11838,獄狼Ｃフォールド,Tassettes Stygian C
11839,獄狼Ｃコート,Manteau Stygian C
11840,ゴアＣフォールド,
11841,ゴアＣコート,
11842,バンギスＣコイル,Ceinturon Vangis C
11843,バンギスＣコート,Manteau Vangis C
11844,シャガルＣフォールド,Tassettes Shagaru C
11845,シャガルＣコート,Manteau Shagaru C
11846,イナガミＺコイル,Ceinturon Inagami Z
11847,イナガミZFコイル,Ceinturon Inagami F
11848,イナガミZYコイル,Ceinturon Inagami ZY
11849,イナガミZXコイル,Ceinturon Inagami ZX
11850,イナガミＺコート,Manteau Inagami Z
11851,イナガミZFコート,Manteau Inagami F
11852,イナガミZYコート,Manteau Inagami ZY
11853,イナガミZXコート,Manteau Inagami ZX
11854,荒天【帯】,
11855,荒天Ｇ【帯】,
11856,荒天GF【帯】,
11857,荒天GX【帯】,
11858,蒼天【帯】,
11859,蒼天Ｇ【帯】,
11860,蒼天GF【帯】,
11861,蒼天GX【帯】,
11862,レビンコイル,Ceinturon Levin
11863,レビンＦコイル,Ceinturon Levin F
11864,レビンFZコイル,Ceinturon Levin FZ
11865,レビンHSコイル,Ceinturon Levin HS
11866,レビンGSコイル,Ceinturon Levin GS
11867,レビンGPコイル,Ceinturon Levin GP
11868,レビンZPコイル,Ceinturon Levin ZP
11869,レビンコート,Manteau Levin
11870,レビンＦコート,Manteau Levin F
11871,レビンFZコート,Manteau Levin FZ
11872,レビンHSコート,Manteau Levin HS
11873,レビンGSコート,Manteau Levin GS
11874,レビンGPコート,Manteau Levin GP
11875,レビンZPコート,Manteau Levin ZP
11876,白銀の甲冑・腰当,
11877,白銀の甲冑Ｆ・腰当,
11878,白銀の甲冑FZ・腰当,
11879,白銀の甲冑HS・腰当,
11880,白銀の甲冑GS・腰当,
11881,白銀の甲冑GP・腰当,
11882,白銀の甲冑ZP・腰当,
11883,白銀の甲冑・腰帯,
11884,白銀の甲冑Ｆ・腰帯,
11885,白銀の甲冑FZ・腰帯,
11886,白銀の甲冑HS・腰帯,
11887,白銀の甲冑GS・腰帯,
11888,白銀の甲冑GP・腰帯,
11889,白銀の甲冑ZP・腰帯,
11890,薔薇の舞踏服・腰当,
11891,薔薇の舞踏服Ｆ・腰当,
11892,薔薇の舞踏服FZ・腰当,
11893,薔薇の舞踏服HS・腰当,
11894,薔薇の舞踏服GS・腰当,
11895,薔薇の舞踏服GP・腰当,
11896,薔薇の舞踏服ZP・腰当,
11897,薔薇の舞踏服・腰帯,
11898,薔薇の舞踏服Ｆ・腰帯,
11899,薔薇の舞踏服FZ・腰帯,
11900,薔薇の舞踏服HS・腰帯,
11901,薔薇の舞踏服GS・腰帯,
11902,薔薇の舞踏服GP・腰帯,
11903,薔薇の舞踏服ZP・腰帯,
11904,シュイコイル,Ceinturon Shui
11905,シュイＦコイル,Ceinturon Shui F
11906,シュイFZコイル,Ceinturon Shui FZ
11907,シュイHSコイル,Ceinturon Shui HS
11908,シュイGSコイル,Ceinturon Shui GS
11909,シュイGPコイル,Ceinturon Shui GP
11910,シュイZPコイル,Ceinturon Shui ZP
11911,シュイコート,Manteau Shui
11912,シュイＦコート,Manteau Shui F
11913,シュイFZコート,Manteau Shui FZ
11914,シュイHSコート,Manteau Shui HS
11915,シュイGSコート,Manteau Shui GS
11916,シュイGPコート,Manteau Shui GP
11917,シュイZPコート,Manteau Shui ZP
11918,CEケブラーZP腰：剣青,Taille CE Lame bleue
11919,CEケブラーZP腰：弓青,Taille CE Arc bleue
11920,CEケブラーZP腰：剣赤,Taille CE Lame rouge
11921,CEケブラーZP腰：弓赤,Taille CE Arc rouge
11922,CEケブラーZP腰：剣白,Taille CE Lame blanche
11923,CEケブラーZP腰：弓白,Taille CE Arc blanche
11924,CEケブラーZP腰：剣黒,Taille CE Lame noire
11925,CEケブラーZP腰：弓黒,Taille CE Arc noire
11926,ABレイヤーZP腰：剣赤,
11927,ABレイヤーZP腰：弓赤,
11928,ABレイヤーZP腰：剣青,
11929,ABレイヤーZP腰：弓青,
11930,ABレイヤーZP腰：剣黒,
11931,ABレイヤーZP腰：弓黒,
